סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,lon,lat,Address,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
12,5399,לוד,7000,49,34.88924850000001,31.934093,חטיבת הראל לוד,28,0,602,470,5,465,18,2,12,0,0,0,1,11,0,1,1,0,0,0,0,10,21,254,6,0,0,0,71,0,0,0,0,0,0,0,0,57
12,5400,לוד,7000,50,34.8904207,31.9395547,הרב חורי חיים 27 לוד,41,0,588,393,1,392,10,6,16,0,1,0,0,17,0,0,1,0,0,0,0,10,15,202,1,0,0,0,83,0,0,0,0,0,1,0,0,29
12,5460,לוד,7000,51,34.9002132,31.955366,אקסודוס לוד,18,0,743,336,3,333,13,2,168,0,0,0,0,28,0,0,0,0,0,0,32,4,4,48,3,0,1,0,15,1,2,1,2,0,0,0,1,8
12,5401,לוד,7000,52,34.8904207,31.9395547,הרב חורי חיים 27 לוד,41,0,533,357,3,354,15,0,73,0,0,0,0,24,0,0,0,0,0,0,0,8,3,143,2,0,0,0,62,0,0,0,0,0,0,1,0,23
12,5402,לוד,7000,54,34.8904207,31.9395547,הרב חורי חיים 27 לוד,41,1,593,367,14,353,15,3,2,0,0,0,0,20,0,0,0,0,0,0,0,0,19,204,1,0,0,0,61,0,0,0,0,0,0,0,0,28
12,5403,לוד,7000,55,34.8904207,31.9395547,הרב חורי חיים 27 לוד,41,0,508,379,4,375,14,0,68,0,0,0,0,20,0,0,0,0,0,0,2,6,9,144,10,0,1,0,62,0,0,0,0,0,0,0,0,39
12,5461,לוד,7000,58,34.897313,31.9483224,רובין אריה לוד,24,0,679,459,4,455,10,4,35,0,0,0,0,80,0,2,0,0,0,0,3,16,90,136,4,0,0,0,48,0,1,0,0,0,0,1,0,25
12,5404,לוד,7000,59,34.8904207,31.9395547,הרב חורי חיים 27 לוד,41,0,474,250,1,249,5,4,4,0,0,0,0,12,0,0,0,0,0,0,1,2,30,112,4,0,0,0,41,0,0,0,0,0,0,0,0,34
12,5405,לוד,7000,60,34.8762389,31.9434917,צמח צדק 1 לוד,42,0,514,362,0,362,6,110,0,0,0,0,0,26,0,0,0,0,0,0,0,60,1,96,0,1,0,0,2,0,0,0,0,0,0,0,0,60
12,5406,לוד,7000,61,34.875925,31.942752,צמח צדק לוד,3,0,702,547,0,547,1,197,0,0,0,0,0,37,0,0,0,0,0,0,0,93,0,104,0,0,0,0,14,0,0,0,0,0,0,0,0,101
12,5407,לוד,7000,62,34.8827275,31.947828,אינשטיין לוד,1,0,623,354,2,352,12,5,1,1,1,0,0,23,0,0,0,0,2,0,0,15,20,170,0,0,0,0,47,0,1,0,1,0,0,0,1,52
12,5408,לוד,7000,63,34.8827275,31.947828,אינשטיין לוד,1,0,552,270,3,267,6,3,0,1,0,0,0,12,0,0,0,0,0,0,0,9,29,122,1,2,0,0,48,0,1,0,0,0,1,0,0,32
12,5409,לוד,7000,64,34.8886921,31.9480168,אלתר רחל 3 לוד,2,0,667,369,2,367,19,6,31,0,0,0,0,9,0,0,0,0,0,0,0,5,25,175,4,1,0,0,55,0,0,0,0,0,0,0,0,37
12,5462,לוד,7000,66.1,34.8773245,31.95262049999999,ש נווה שלום לוד,34,0,482,236,4,232,2,0,160,0,0,0,0,3,0,1,0,0,0,0,49,0,0,1,3,0,0,0,12,1,0,0,0,0,0,0,0,0
12,5463,לוד,7000,66.2,34.8773245,31.95262049999999,ש נווה שלום לוד,34,0,482,230,2,228,2,0,121,0,0,0,0,1,0,1,1,0,0,0,85,2,0,2,0,0,2,0,8,0,0,0,0,0,2,0,0,1
12,5464,לוד,7000,66.3,34.8773245,31.95262049999999,ש נווה שלום לוד,34,0,482,215,2,213,1,0,136,0,0,0,1,0,0,0,0,0,0,0,61,0,0,2,1,1,3,0,5,0,0,0,0,2,0,0,0,0
12,5465,לוד,7000,67,34.8786077,31.9513404,מזרחי דוד 6 לוד,39,0,731,320,4,316,3,0,174,0,0,0,0,0,0,0,0,1,0,0,108,0,0,6,3,1,4,0,8,0,0,0,0,0,5,1,1,1
12,5410,לוד,7000,68,34.883131,31.945423,דיזרעאלי 13 לוד,6,0,539,360,1,359,6,37,2,0,0,0,0,23,0,0,0,0,0,0,0,43,48,130,0,0,3,0,25,0,0,0,0,0,0,0,0,42
12,5411,לוד,7000,69,34.8805143,31.944377,פנקס דוד 5 לוד,38,0,494,295,14,281,9,6,18,0,0,0,0,14,0,0,0,0,0,0,0,11,20,131,0,1,1,0,29,1,1,0,0,2,1,1,0,35
12,5412,לוד,7000,71,34.881609,31.958665,ארבע העונות לוד,31,0,558,314,2,312,8,0,32,0,0,0,0,5,0,1,0,0,2,0,4,5,121,69,5,0,1,0,52,0,0,0,0,0,0,0,1,6
12,5413,לוד,7000,72,34.881609,31.958665,ארבע העונות לוד,31,0,607,359,5,354,5,3,6,2,0,0,0,16,0,0,0,0,0,0,0,7,116,96,1,0,0,0,74,1,1,0,0,1,0,0,1,24
12,5414,לוד,7000,73,34.881609,31.958665,ארבע העונות לוד,31,0,709,401,10,391,9,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,148,110,5,0,0,0,89,1,0,0,1,2,0,0,0,16
12,5415,לוד,7000,75,34.881609,31.958665,ארבע העונות לוד,31,0,637,385,2,383,9,1,1,1,0,0,1,12,0,1,0,0,0,0,0,2,152,90,3,0,0,0,96,0,0,0,0,0,0,0,0,14
12,5416,לוד,7000,77,34.8801902,31.96089899999999,לובלין אהרון לוד,30,0,716,431,4,427,8,1,2,0,0,0,0,9,0,0,0,0,0,0,0,6,126,130,6,1,0,0,100,0,0,0,0,1,0,0,0,37
12,5417,לוד,7000,78,34.8801902,31.96089899999999,לובלין אהרון לוד,30,0,586,354,2,352,9,3,1,2,0,0,0,14,0,0,0,0,0,0,0,4,116,93,4,0,0,0,88,0,1,0,0,1,0,1,0,15
12,5418,לוד,7000,79,34.8801902,31.96089899999999,לובלין אהרון לוד,30,0,621,389,4,385,8,3,0,2,0,0,0,9,0,0,0,0,0,0,0,5,162,85,3,0,0,0,91,0,0,0,0,0,0,0,0,17
12,5419,לוד,7000,80,34.881609,31.958665,ארבע העונות לוד,31,0,728,396,8,388,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,231,89,3,1,0,0,53,0,1,0,0,0,0,1,0,3
12,5420,לוד,7000,82.1,34.8836755,31.95933759999999,לובלין אהרון 9 לוד,33,0,621,344,8,336,8,0,10,1,0,0,1,11,0,1,2,0,0,0,1,4,110,110,2,0,1,0,60,0,0,0,0,0,0,0,2,12
12,5421,לוד,7000,82.2,34.8836755,31.95933759999999,לובלין אהרון 9 לוד,33,0,621,367,2,365,4,2,1,1,0,0,0,17,0,0,0,0,0,0,1,0,147,94,7,0,0,0,82,0,0,0,0,0,0,0,0,9
12,5422,לוד,7000,82.3,34.8836755,31.95933759999999,לובלין אהרון 9 לוד,33,0,621,386,2,384,5,2,2,1,0,0,0,10,0,0,0,0,0,0,0,3,143,119,5,0,0,0,77,0,0,0,0,2,0,0,0,15
12,5423,לוד,7000,82.4,34.8836755,31.95933759999999,לובלין אהרון 9 לוד,33,0,621,360,5,355,6,1,3,0,0,0,0,13,0,0,0,0,0,0,0,2,133,90,3,0,0,0,97,0,0,0,0,0,0,0,1,6
12,5424,לוד,7000,82.5,34.8836755,31.95933759999999,לובלין אהרון 9 לוד,33,0,617,377,2,375,5,2,0,0,0,0,1,18,0,0,0,0,0,0,0,2,171,81,6,0,0,0,76,0,0,0,1,0,0,0,1,11
12,5425,לוד,7000,83,34.8801902,31.96089899999999,לובלין אהרון לוד,30,0,677,427,8,419,8,5,2,0,0,0,0,10,0,0,0,0,0,0,0,2,129,144,1,2,0,0,94,0,0,0,0,0,0,0,0,22
12,5426,לוד,7000,84,34.8801902,31.96089899999999,לובלין אהרון לוד,30,0,525,288,0,288,10,1,1,0,0,0,0,8,0,1,0,0,0,0,0,1,119,61,0,0,0,0,82,0,0,0,0,0,0,0,0,4
12,5427,לוד,7000,85,34.881609,31.958665,ארבע העונות לוד,31,0,485,279,1,278,3,5,1,0,0,0,0,13,0,0,0,0,0,0,1,3,104,75,2,0,0,0,59,0,0,0,0,1,0,0,0,11
12,5466,לוד,7000,86,34.9019042,31.9450366,האיילון לוד,35,0,533,400,2,398,18,1,27,0,0,0,0,10,0,0,0,0,0,0,0,10,31,183,8,0,0,0,68,0,0,0,0,0,0,0,0,42
12,5467,לוד,7000,87,34.9019042,31.9450366,האיילון לוד,35,0,550,398,7,391,12,3,3,0,0,0,0,8,0,1,0,0,0,0,2,12,91,182,6,0,0,0,44,0,1,0,0,0,0,1,0,25
12,5428,לוד,7000,88,34.881609,31.958665,ארבע העונות לוד,31,0,491,278,3,275,14,2,0,1,0,0,1,6,0,1,0,0,0,0,0,1,110,75,8,0,0,0,38,0,2,0,0,0,0,0,0,16
12,5468,לוד,7000,89,34.9019042,31.9450366,האיילון לוד,35,0,653,494,3,491,13,4,1,0,0,0,1,19,1,0,0,0,0,0,0,6,78,236,4,2,0,0,71,0,0,0,0,0,0,0,0,55
12,5469,לוד,7000,90,34.9019042,31.9450366,האיילון לוד,35,0,556,413,0,413,15,4,32,0,0,0,1,12,0,0,0,0,0,0,1,11,27,200,10,0,0,0,56,0,1,0,0,0,1,0,0,42
12,5470,לוד,7000,91,34.894244,31.953754,כצנלסון לוד,16,0,398,258,2,256,6,1,2,0,0,0,0,13,0,0,0,0,0,0,0,3,41,115,2,0,0,0,35,0,2,0,0,0,0,0,0,36
12,5471,לוד,7000,952,34.9019042,31.9450366,האיילון לוד,35,0,635,468,3,465,11,8,2,0,0,0,0,20,0,0,1,0,0,0,0,24,33,222,2,0,0,0,60,0,0,0,0,0,0,0,1,81
12,5472,לוד,7000,953,34.9019042,31.9450366,האיילון לוד,35,0,604,443,1,442,25,2,4,0,0,0,0,8,1,3,0,0,0,0,0,16,32,226,4,0,0,0,61,1,0,0,0,0,0,0,0,59
2,938,לוזית,52,1,34.888222,31.688209,לוזית,1,0,451,340,1,339,16,8,2,1,0,0,10,22,0,1,0,0,0,0,0,6,8,137,14,0,0,0,63,0,0,0,0,0,0,0,0,51
6,2213,לוחמי הגיטאות,595,1,35.096741,32.962661,לוחמי הגיטאות,1,0,537,416,1,415,81,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,9,36,48,0,0,0,232,0,1,0,0,0,0,0,1,1
6,2589,לוטם,1171,1,35.35996,32.880858,לוטם,1,0,507,356,0,356,32,0,5,1,0,0,0,11,0,1,0,0,0,0,0,2,5,23,63,0,0,0,210,1,0,0,0,0,0,0,0,2
18,9791,לוטן,1255,1,35.086776,29.988263,לוטן,1,0,159,90,0,90,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,27,2,0,0,41,0,0,0,0,0,0,0,0,0
6,2214,לימן,674,1,35.111815,33.058732,לימן,1,0,547,396,0,396,31,1,0,0,0,0,4,19,0,1,0,0,0,0,0,4,21,115,8,0,0,0,187,0,0,0,0,0,0,0,0,5
17,9105,לכיש,24,1,34.84409,31.560907,לכיש,1,0,562,465,2,463,52,0,2,0,0,0,8,12,0,1,0,0,0,0,0,3,8,29,83,0,0,0,264,0,0,0,0,0,0,0,0,1
12,5703,לפיד,1310,1,35.0325622,31.9169359,השקמה 40 לפיד,2,0,577,451,1,450,50,21,1,0,0,0,0,34,0,1,0,0,0,0,0,2,11,86,38,0,0,0,202,0,0,0,0,0,0,0,0,4
12,5704,לפיד,1310,2,35.0310703,31.9175831,השקמה 67 לפיד,1,0,554,441,1,440,56,1,1,0,0,0,3,12,0,0,0,0,0,0,0,6,18,71,38,0,0,0,229,1,1,0,0,1,0,0,0,2
12,5705,לפיד,1310,3,35.0310703,31.9175831,השקמה 67 לפיד,1,0,682,484,0,484,35,1,2,0,0,0,2,29,0,0,0,0,0,0,0,5,32,75,34,0,0,0,267,0,0,0,0,0,0,0,0,2
6,2757,לפידות,1173,1,35.261985,32.9592073,לפידות,1,0,129,96,0,96,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,48,1,0,0,0,21,0,0,0,0,0,0,0,0,10
18,9871,לקיה,1060,1,34.866219,31.324884,לקיה,1,0,758,367,2,365,3,0,324,0,1,0,0,2,0,0,0,0,0,0,20,0,0,2,2,0,5,0,3,0,1,0,0,0,0,1,0,1
18,9872,לקיה,1060,2,34.866219,31.324884,לקיה,4,0,636,358,1,357,2,0,346,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,0
18,9873,לקיה,1060,3,34.866219,31.324884,לקיה,2,0,722,297,3,294,6,0,267,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0
18,9874,לקיה,1060,4,34.866219,31.324884,שכ 8 לקיה,3,0,677,368,3,365,9,0,331,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,7,0,5,0,5,0,0,0,1,0,0,0,0,1
18,9875,לקיה,1060,5,34.866219,31.324884,לקיה,1,0,728,159,0,159,6,0,140,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,1,1,0,0,1
18,9876,לקיה,1060,6,34.866219,31.324884,לקיה,1,0,617,398,5,393,4,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0
18,9877,לקיה,1060,7,34.866219,31.324884,שכ 15 לקיה,7,0,629,239,3,236,7,0,203,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,15,0,0,0,0,0,0,2,0,0
18,9878,לקיה,1060,8,34.866219,31.324884,לקיה,1,0,700,330,0,330,6,0,310,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,6,0,1,0,0,0,0,0,1,0
18,9879,לקיה,1060,9,34.866219,31.324884,שכ 15 לקיה,7,0,765,342,3,339,8,0,306,0,0,0,0,1,0,1,0,0,0,0,3,1,1,9,1,0,1,0,5,0,0,0,0,0,0,0,0,2
18,9880,לקיה,1060,10,34.866219,31.324884,לקיה,2,0,599,248,5,243,9,0,218,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,1,0,0,1,0,0,0,0,1
18,9881,לקיה,1060,11,34.866219,31.324884,לקיה,1,0,634,347,2,345,4,0,329,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,1,1,0,0,1,1,1
9,3836,מאור,2055,1,35.005289,32.425832,מאור,1,0,464,365,1,364,23,0,1,0,0,0,11,22,0,0,0,0,0,0,0,9,9,88,30,0,0,0,156,0,0,0,0,0,0,1,0,14
9,3837,מאור,2055,2,35.005289,32.425832,מאור,1,0,439,332,1,331,21,0,1,0,0,0,7,18,0,0,0,0,0,0,0,8,5,80,21,0,0,0,158,1,0,0,0,0,0,0,0,11
9,3742,מאיר שפיה,102,1,34.9710703,32.5912213,מאיר שפיה,1,0,118,63,1,62,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,18,4,0,0,0,24,0,0,0,0,0,0,1,0,0
2,758,מבוא ביתר,771,1,35.106656,31.722592,מבוא ביתר,1,0,610,446,0,446,41,1,1,0,0,0,4,39,0,0,0,0,1,0,0,6,24,155,30,0,0,0,142,1,0,0,0,0,0,0,0,1
9,4169,מבוא דותן,3569,1,35.173869,32.420772,מבוא דותן,1,0,280,192,0,192,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,38,9,82,1,0,0,0,19,0,0,0,0,0,0,0,0,8
12,5706,מבוא חורון,3709,1,35.034977,31.849598,מבוא חורון,2,0,612,547,1,546,0,57,0,0,0,0,0,352,0,0,0,0,0,0,0,81,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,34
12,5707,מבוא חורון,3709,2,35.034977,31.849598,מבוא חורון,2,1,498,439,2,437,1,40,0,0,0,0,0,263,0,0,0,0,0,0,0,64,1,40,1,0,0,0,3,0,0,0,0,0,0,0,0,24
4,1436,מבוא חמה,4204,1,35.655207,32.736701,מבוא חמה,1,0,400,274,0,274,31,0,0,0,0,0,4,10,0,0,0,0,0,0,0,2,13,11,55,0,0,0,143,0,0,4,0,0,0,1,0,0
12,5708,מבוא מודיעים,1141,1,34.98799899999999,31.933851,מבוא מודיעים,1,0,189,107,1,106,1,17,0,0,0,0,0,37,0,2,0,0,0,0,0,7,0,20,1,0,0,0,8,0,1,0,0,0,0,1,0,11
18,9332,מבועים,1080,1,34.65499399999999,31.44945,מבועים,1,0,572,404,2,402,53,0,0,1,0,0,3,14,0,1,0,0,0,0,0,13,18,188,3,0,0,0,88,0,0,0,0,1,0,0,0,19
18,9333,מבועים,1080,2,34.65499399999999,31.44945,מבועים,1,0,347,237,2,235,28,5,0,1,0,0,2,10,0,0,0,0,0,0,0,3,5,113,1,0,0,0,50,0,1,0,0,0,0,0,0,16
18,9683,מבטחים,829,1,34.404917,31.24093599999999,מבטחים,1,0,385,247,0,247,11,1,0,1,0,0,50,11,0,0,0,0,0,0,0,14,4,106,0,0,0,0,25,0,0,0,0,0,0,0,0,24
17,9106,מבקיעים,573,1,34.577431,31.622518,מבקיעים,1,0,372,274,0,274,17,1,0,0,0,0,5,17,0,0,0,0,0,0,0,8,9,105,4,0,0,0,85,0,0,0,0,0,0,0,0,23
2,759,מבשרת ציון,1015,1,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,706,522,2,520,42,3,1,1,0,0,2,36,0,0,0,0,0,0,0,12,34,218,30,0,0,0,117,0,0,0,0,0,0,0,0,24
2,760,מבשרת ציון,1015,2,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,785,532,5,527,23,6,0,0,0,0,0,28,0,0,0,0,0,0,0,19,11,232,15,0,0,0,92,0,0,0,0,0,0,0,0,101
2,761,מבשרת ציון,1015,3,35.1565547,31.79992799999999,האורן 52 מבשרת ציון,16,1,624,440,5,435,33,4,1,0,1,0,1,26,0,1,0,0,0,0,0,0,7,184,39,0,0,0,106,0,0,0,0,0,0,1,0,31
2,762,מבשרת ציון,1015,4,35.1481993,31.8012348,יסמין 5 מבשרת ציון,2,0,477,215,2,213,16,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2,9,67,7,0,0,0,81,1,1,0,0,0,0,2,0,13
2,763,מבשרת ציון,1015,5,35.1550189,31.8047481,השלום 66 מבשרת ציון,6,0,684,514,2,512,48,1,0,0,0,0,1,23,0,0,0,0,0,0,0,9,28,137,38,0,0,0,216,0,0,0,0,0,0,0,0,11
2,764,מבשרת ציון,1015,6,35.1550189,31.8047481,השלום 66 מבשרת ציון,6,0,687,477,2,475,35,3,0,0,0,0,1,45,0,0,0,0,0,0,0,19,19,182,32,0,0,0,125,0,0,0,0,1,0,0,0,13
2,765,מבשרת ציון,1015,7,35.1481993,31.8012348,יסמין 5 מבשרת ציון,2,0,499,316,1,315,44,0,2,0,0,0,0,9,0,0,0,0,0,0,0,2,7,49,60,0,0,0,139,0,2,0,0,0,0,0,0,1
2,766,מבשרת ציון,1015,8,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,726,495,1,494,31,5,3,0,0,0,3,18,0,0,0,0,0,0,0,11,16,232,22,0,0,0,99,0,0,0,0,0,0,0,0,54
2,767,מבשרת ציון,1015,9,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,600,449,1,448,15,3,1,0,0,0,3,27,0,0,0,0,0,0,0,16,10,263,5,0,0,0,49,0,0,0,0,0,1,0,0,55
2,768,מבשרת ציון,1015,10,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,675,486,1,485,24,2,0,0,1,0,0,32,0,0,0,0,0,0,0,11,14,243,27,0,0,0,82,1,0,0,0,0,0,1,0,47
2,769,מבשרת ציון,1015,11,35.1481993,31.8012348,יסמין 5 מבשרת ציון,2,0,678,486,1,485,56,3,3,0,0,0,0,20,0,0,0,0,0,0,0,1,21,75,86,0,0,0,214,0,0,0,0,0,0,0,0,6
2,770,מבשרת ציון,1015,12,35.1565547,31.79992799999999,האורן 52 מבשרת ציון,16,0,606,434,1,433,18,3,2,0,0,0,0,26,0,0,0,0,0,0,0,18,12,229,27,0,0,0,74,0,0,0,0,0,0,0,0,24
2,771,מבשרת ציון,1015,13,35.1565547,31.79992799999999,האורן 52 מבשרת ציון,16,0,489,373,2,371,23,3,0,0,0,0,0,108,0,0,0,0,0,0,0,48,2,99,11,0,0,0,32,0,0,0,0,0,0,0,0,45
2,772,מבשרת ציון,1015,14,35.1550189,31.8047481,השלום 66 מבשרת ציון,6,0,692,513,0,513,37,2,1,0,0,0,0,35,0,0,0,0,0,0,0,6,15,126,79,0,0,0,193,0,0,0,0,0,0,0,0,19
2,773,מבשרת ציון,1015,15,35.1481993,31.8012348,יסמין 5 מבשרת ציון,2,0,456,307,1,306,33,0,1,0,0,0,0,20,0,0,0,0,0,0,0,6,19,74,33,0,0,0,113,1,0,0,0,0,0,0,0,6
2,774,מבשרת ציון,1015,16,35.1550189,31.8047481,השלום 66 מבשרת ציון,6,0,550,391,1,390,44,3,1,0,0,0,0,28,0,0,0,0,0,0,0,16,7,150,30,0,0,0,91,0,0,0,1,0,0,0,0,19
2,775,מבשרת ציון,1015,18.1,35.1452885,31.8077422,הדרור 32 מבשרת ציון,9,0,659,461,1,460,57,0,1,0,0,0,1,22,0,0,0,0,0,0,0,11,15,114,45,0,0,0,183,0,0,0,0,0,0,0,0,11
2,776,מבשרת ציון,1015,18.2,35.1452885,31.8077422,הדרור 32 מבשרת ציון,9,0,659,488,2,486,39,2,1,0,0,0,0,26,0,0,0,0,0,0,0,12,19,122,69,0,0,0,189,0,0,0,0,0,0,0,0,7
2,777,מבשרת ציון,1015,18.3,35.1452885,31.8077422,הדרור 32 מבשרת ציון,9,0,659,487,0,487,35,2,3,0,0,0,3,26,0,0,0,0,0,0,0,3,24,123,51,0,0,0,194,0,0,0,0,0,0,0,0,23
2,778,מבשרת ציון,1015,18.4,35.1452885,31.8077422,הדרור 32 מבשרת ציון,9,0,659,487,0,487,35,1,0,0,0,0,3,27,0,0,0,0,0,0,0,3,19,131,78,0,0,0,181,1,0,0,0,0,0,0,0,8
2,779,מבשרת ציון,1015,18.5,35.1452885,31.8077422,הדרור 32 מבשרת ציון,9,0,657,495,0,495,36,0,4,0,0,0,0,18,0,0,0,0,0,0,0,2,22,109,59,0,0,0,243,0,0,0,0,0,0,0,0,2
2,780,מבשרת ציון,1015,21,35.1661501,31.8070295,ברקת 42 מבשרת ציון,11,0,546,421,2,419,30,2,1,0,0,0,1,18,0,1,0,0,0,0,0,7,26,83,34,0,1,0,212,0,0,0,0,0,0,0,0,3
2,781,מבשרת ציון,1015,22,35.1661501,31.8070295,ברקת 42 מבשרת ציון,11,0,648,492,0,492,39,2,0,0,0,0,2,21,0,0,0,0,0,0,0,5,16,157,48,0,0,0,191,0,0,0,0,1,0,0,0,10
2,782,מבשרת ציון,1015,23,35.1565547,31.79992799999999,האורן 52 מבשרת ציון,16,0,592,425,1,424,30,8,2,0,0,0,2,13,0,0,1,0,2,0,0,5,22,150,26,0,0,0,140,0,0,0,0,0,0,0,0,23
2,783,מבשרת ציון,1015,24,35.1550189,31.8047481,השלום 66 מבשרת ציון,6,0,626,435,3,432,21,6,0,0,0,0,1,27,0,0,0,0,0,0,0,9,18,187,25,0,0,0,109,0,0,0,0,0,0,1,1,27
2,784,מבשרת ציון,1015,25,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,705,497,0,497,26,8,0,0,0,0,2,16,0,0,0,0,0,0,0,26,18,271,7,0,0,0,56,0,0,0,0,0,0,0,0,67
2,785,מבשרת ציון,1015,26,35.1351722,31.7959322,הבושם מבשרת ציון,10,0,634,484,0,484,53,3,2,0,0,0,0,18,0,0,0,0,0,0,0,3,25,90,60,0,0,0,223,0,0,0,0,0,0,0,0,7
2,786,מבשרת ציון,1015,27,35.1351722,31.7959322,הבושם מבשרת ציון,10,0,747,569,1,568,38,8,0,0,0,0,1,20,0,1,0,0,0,0,0,15,31,180,49,0,0,0,201,0,0,0,0,0,0,0,0,24
2,787,מבשרת ציון,1015,28,35.1661501,31.8070295,ברקת 42 מבשרת ציון,11,0,498,375,0,375,35,2,1,0,0,0,0,15,0,0,0,0,0,0,0,6,19,84,33,0,0,0,178,0,0,0,0,0,0,0,0,2
2,788,מבשרת ציון,1015,30,35.1463521,31.79529239999999,שד החוצבים 6 מבשרת ציון,1,0,691,516,5,511,22,3,2,0,0,0,0,18,0,0,0,0,0,0,0,17,15,302,9,0,0,0,72,0,0,0,0,0,0,1,0,50
6,2519,מג'ד אל-כרום,516,1,35.25665,32.920132,מג'ד אל-כרום,1,0,635,438,3,435,0,0,416,0,0,0,0,2,1,0,1,0,0,0,6,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,2
6,2520,מג'ד אל-כרום,516,2,35.25665,32.920132,מג'ד אל-כרום,1,0,634,431,2,429,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3
6,2521,מג'ד אל-כרום,516,3,35.25665,32.920132,מג'ד אל-כרום,3,0,636,438,6,432,0,0,401,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,22,0,0,0,3,0,0,0,0,0,0,0,0,2
6,2522,מג'ד אל-כרום,516,4,35.25665,32.920132,מג'ד אל-כרום,1,0,619,458,1,457,2,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,3
6,2523,מג'ד אל-כרום,516,5,35.25665,32.920132,מג'ד אל-כרום,3,0,630,461,0,461,0,0,449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,6
6,2524,מג'ד אל-כרום,516,6,35.25665,32.920132,מג'ד אל-כרום,3,0,639,453,1,452,0,0,439,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,4,0,0,0,1,1,0,1,0,1
6,2525,מג'ד אל-כרום,516,7,35.25665,32.920132,מג'ד אל-כרום,2,0,660,494,2,492,0,5,479,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1
6,2526,מג'ד אל-כרום,516,8,35.25665,32.920132,מג'ד אל-כרום,2,0,623,428,4,424,0,0,404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,0,0,0,4,0,0,0,0,1,1,0,0,0
6,2527,מג'ד אל-כרום,516,9,35.25665,32.920132,מג'ד אל-כרום,2,0,628,447,1,446,0,0,434,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,0,1,0,0,0,0
6,2528,מג'ד אל-כרום,516,10,35.25665,32.920132,מג'ד אל-כרום,2,0,650,459,2,457,1,0,440,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0
6,2529,מג'ד אל-כרום,516,11,35.25665,32.920132,מג'ד אל-כרום,4,0,643,434,0,434,5,0,414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,1,1,0,0,0,0,0,2
6,2530,מג'ד אל-כרום,516,12,35.25665,32.920132,מג'ד אל-כרום,4,0,638,449,2,447,2,0,424,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,4,0,3,0,3,0,0,0,0,0,0,0,0,3
